START_ID,END_ID,corresponding_author
3216425,bcc7041e0fb7717a7d67a9c00e08b7fb81384cbf,FALSE
18847847,bcc7041e0fb7717a7d67a9c00e08b7fb81384cbf,FALSE
2142734,bcc7041e0fb7717a7d67a9c00e08b7fb81384cbf,FALSE
2931632,8fe2f59ff3733f9ee50ffa295beda502f4e268e2,TRUE
144785030,8fe2f59ff3733f9ee50ffa295beda502f4e268e2,FALSE
145623071,8fe2f59ff3733f9ee50ffa295beda502f4e268e2,FALSE
2630193,63b8ebfe57af400c8bbadc5c111cb5fe71f331bd,TRUE
2239207,63b8ebfe57af400c8bbadc5c111cb5fe71f331bd,FALSE
34074917,63b8ebfe57af400c8bbadc5c111cb5fe71f331bd,FALSE
1747171,63b8ebfe57af400c8bbadc5c111cb5fe71f331bd,FALSE
3113418,ae8afd0a805b8e117b5cf933e6d0cccfc178ad63,TRUE
19258328,24359b0a34715df2179e084285c16a10f997a145,TRUE
2589314,261043d80a2a66044e1ee0eaee46c7331687afa4,TRUE
3258253,261043d80a2a66044e1ee0eaee46c7331687afa4,FALSE
2112146631,f9a9f3f016fa3123c3059cca66314d26f2357155,TRUE
1705375,f9a9f3f016fa3123c3059cca66314d26f2357155,FALSE
1690158,f9a9f3f016fa3123c3059cca66314d26f2357155,FALSE
1714524,0a5d358e643f46f5a5d20892417260800cccc345,TRUE
1785952,0a5d358e643f46f5a5d20892417260800cccc345,FALSE
1686793,0a5d358e643f46f5a5d20892417260800cccc345,FALSE
1791762,0a5d358e643f46f5a5d20892417260800cccc345,FALSE
1707872,0a5d358e643f46f5a5d20892417260800cccc345,FALSE
1836278643,3041a9265afb2ebdb4915aa9572668bb7f32b0ef,TRUE
2110826308,3041a9265afb2ebdb4915aa9572668bb7f32b0ef,FALSE
2115573502,3041a9265afb2ebdb4915aa9572668bb7f32b0ef,FALSE
3139133,3041a9265afb2ebdb4915aa9572668bb7f32b0ef,FALSE
2118483756,3041a9265afb2ebdb4915aa9572668bb7f32b0ef,FALSE
2750007,9a9643601989088ace41382b3c1cc61e1b4d5633,TRUE
50693419,9a9643601989088ace41382b3c1cc61e1b4d5633,FALSE
144083401,9a9643601989088ace41382b3c1cc61e1b4d5633,FALSE
2192634,9a9643601989088ace41382b3c1cc61e1b4d5633,FALSE
1771452,c176cf31862a7c5b324556e8dc3fdbef2a108391,TRUE
8752802,c176cf31862a7c5b324556e8dc3fdbef2a108391,FALSE
1752388,c176cf31862a7c5b324556e8dc3fdbef2a108391,FALSE
1684412,9579ed0d182ba134ab3ed14ba0defbb324147399,TRUE
2109443,819f36c0ddae12132d60ebc5cc0a19f7db8668b1,TRUE
144160450,819f36c0ddae12132d60ebc5cc0a19f7db8668b1,FALSE
145973228,819f36c0ddae12132d60ebc5cc0a19f7db8668b1,FALSE
7881310,819f36c0ddae12132d60ebc5cc0a19f7db8668b1,FALSE
144785030,819f36c0ddae12132d60ebc5cc0a19f7db8668b1,FALSE
1694643,0c2faa3d1403f94da644853b1f33f976fab1da0b,TRUE
1787476,0c2faa3d1403f94da644853b1f33f976fab1da0b,FALSE
144975613,0c2faa3d1403f94da644853b1f33f976fab1da0b,FALSE
1730296,d1cc35e2a547ba79f1b07fdd81ee0da264c0d6b6,TRUE
143609903,d1cc35e2a547ba79f1b07fdd81ee0da264c0d6b6,FALSE
145193818,d1cc35e2a547ba79f1b07fdd81ee0da264c0d6b6,FALSE
2148928440,7e991438547d69c1001b7664cd60a68d4dbc4023,TRUE
2110894965,7e991438547d69c1001b7664cd60a68d4dbc4023,FALSE
48212955,7e991438547d69c1001b7664cd60a68d4dbc4023,FALSE
2119028371,7e991438547d69c1001b7664cd60a68d4dbc4023,FALSE
2152663212,7e991438547d69c1001b7664cd60a68d4dbc4023,FALSE
2873078,64cc4ef5def3919049bdd3a645af198922d626c2,TRUE
145193818,64cc4ef5def3919049bdd3a645af198922d626c2,FALSE
144142354,64cc4ef5def3919049bdd3a645af198922d626c2,FALSE
144452954,64cc4ef5def3919049bdd3a645af198922d626c2,FALSE
2220990,64cc4ef5def3919049bdd3a645af198922d626c2,FALSE
143867476,64cc4ef5def3919049bdd3a645af198922d626c2,FALSE
1699934,64cc4ef5def3919049bdd3a645af198922d626c2,FALSE
3185237,64cc4ef5def3919049bdd3a645af198922d626c2,FALSE
143661147,cdc5bf80451d1f447cf82e5c37fec8089b1e6878,TRUE
2814073,cdc5bf80451d1f447cf82e5c37fec8089b1e6878,FALSE
1702096,cdc5bf80451d1f447cf82e5c37fec8089b1e6878,FALSE
1396330272,cdc5bf80451d1f447cf82e5c37fec8089b1e6878,FALSE
2013275,cdc5bf80451d1f447cf82e5c37fec8089b1e6878,FALSE
1683595,0e50bf23cb16ba66e738d88f0fffab75c338e02a,TRUE
1739859,0e50bf23cb16ba66e738d88f0fffab75c338e02a,FALSE
1735720,4099f2b7a9282e3be30076f2532008e6caeb1c13,TRUE
9543862,4099f2b7a9282e3be30076f2532008e6caeb1c13,FALSE
1750997,4099f2b7a9282e3be30076f2532008e6caeb1c13,FALSE
145968635,266aa9741c6559af0c6dcee2e1947ced0385b4bd,TRUE
1896276,266aa9741c6559af0c6dcee2e1947ced0385b4bd,FALSE
145662410,266aa9741c6559af0c6dcee2e1947ced0385b4bd,FALSE
144913779,ec59569fdee17844ae071be1536a08f937f08c57,TRUE
1810097,27c9101fa2f41ce15100f0f07802bb656eda50ad,TRUE
1705734,27c9101fa2f41ce15100f0f07802bb656eda50ad,FALSE
1735419,27c9101fa2f41ce15100f0f07802bb656eda50ad,FALSE
1735842,27c9101fa2f41ce15100f0f07802bb656eda50ad,FALSE
145080287,27c9101fa2f41ce15100f0f07802bb656eda50ad,FALSE
1953905,12248c8cd5ba1f2594e2bcf4c3b4e8ddd10d13c7,TRUE
1776164,12248c8cd5ba1f2594e2bcf4c3b4e8ddd10d13c7,FALSE
1785952,12248c8cd5ba1f2594e2bcf4c3b4e8ddd10d13c7,FALSE
145574559,564614da76b5d9020c700b78e1fe154bd590c47d,TRUE
2273436,564614da76b5d9020c700b78e1fe154bd590c47d,FALSE
4572461,564614da76b5d9020c700b78e1fe154bd590c47d,FALSE
143801377,b681cd520e9b2c4e2c96dda31d09b51edcf28e32,TRUE
2831847,5602cbe797d20b17edfd08b3dc94622c842fbe80,TRUE
2644342,5602cbe797d20b17edfd08b3dc94622c842fbe80,FALSE
1682367,5602cbe797d20b17edfd08b3dc94622c842fbe80,FALSE
1714666,a717f569c788ae23a3c0d2d6a18b109590a119c8,TRUE
7274019,b73694c24ec259da39e125c2c7d9496b2f222ba0,TRUE
3318024,b73694c24ec259da39e125c2c7d9496b2f222ba0,FALSE
48928342,9445d843e8416a4cffb6da681250162ac38e1e2f,TRUE
1734938,9445d843e8416a4cffb6da681250162ac38e1e2f,FALSE
1945021,9445d843e8416a4cffb6da681250162ac38e1e2f,FALSE
2082225744,7aaa884f017f3f71a893b1755f75d801e17339ac,TRUE
70456316,7aaa884f017f3f71a893b1755f75d801e17339ac,FALSE
3091234,994b8dbfa12027ed24285a1e34c20cae8831173c,TRUE
3138980,994b8dbfa12027ed24285a1e34c20cae8831173c,FALSE
3408900,994b8dbfa12027ed24285a1e34c20cae8831173c,FALSE
3408854,994b8dbfa12027ed24285a1e34c20cae8831173c,FALSE
39682944,994b8dbfa12027ed24285a1e34c20cae8831173c,FALSE
144193045,994b8dbfa12027ed24285a1e34c20cae8831173c,FALSE
2146784,768b444c84340d2210bd2782ce3aa39b723bd0b9,TRUE
1739277,768b444c84340d2210bd2782ce3aa39b723bd0b9,FALSE
3085539,768b444c84340d2210bd2782ce3aa39b723bd0b9,FALSE
1714524,7da816d0f1d2a2b33d6512a1e694c04cbe4d4963,TRUE
1785952,7da816d0f1d2a2b33d6512a1e694c04cbe4d4963,FALSE
1686793,7da816d0f1d2a2b33d6512a1e694c04cbe4d4963,FALSE
1791762,7da816d0f1d2a2b33d6512a1e694c04cbe4d4963,FALSE
1707872,7da816d0f1d2a2b33d6512a1e694c04cbe4d4963,FALSE
1794359,794c598e037ffac8b8dec326ba29a5dd9044ece6,TRUE
144993235,b69a938050093e592e19a3b6321b3382d4f8bc7a,TRUE
1735720,b69a938050093e592e19a3b6321b3382d4f8bc7a,FALSE
1782810,b69a938050093e592e19a3b6321b3382d4f8bc7a,FALSE
1803468,fac3a6f272428e9d6879227ef76c1fa9397b317f,TRUE
1722904,fac3a6f272428e9d6879227ef76c1fa9397b317f,FALSE
145879968,ece51631d79e2c017471f31767d7c3b62dd45769,TRUE
1752130,ece51631d79e2c017471f31767d7c3b62dd45769,FALSE
144160450,a5a6eb69869d2a25a5915ebec8e0991ba78c4769,TRUE
4458730,a5a6eb69869d2a25a5915ebec8e0991ba78c4769,FALSE
1682367,a5a6eb69869d2a25a5915ebec8e0991ba78c4769,FALSE
143902509,2d1e79e057a9111ea6863378ffeca526a4e41c5f,TRUE
143839444,2d1e79e057a9111ea6863378ffeca526a4e41c5f,FALSE
1441987875,63b35f109c6962247cbbf9458d55082c653f1d9e,TRUE
1683595,63b35f109c6962247cbbf9458d55082c653f1d9e,FALSE
1737204,63b35f109c6962247cbbf9458d55082c653f1d9e,FALSE
144826616,7a28a601877a3722126c74149efc2a5f207b08e2,TRUE
1714524,641bb6adbbef003b3b74a1bbd5e11dbe251d6a66,TRUE
1733061,641bb6adbbef003b3b74a1bbd5e11dbe251d6a66,FALSE
31936680,bcd2c5379a34068040750a751e4fd2710d90c15c,TRUE
2814073,c605abdfc50787818fce169198e0807c5b474c1c,TRUE
143661147,c605abdfc50787818fce169198e0807c5b474c1c,FALSE
1713004,c605abdfc50787818fce169198e0807c5b474c1c,FALSE
1702096,c605abdfc50787818fce169198e0807c5b474c1c,FALSE
2630193,64fd3ee86c29633d439d02bbdc044b132e56ec7c,TRUE
34074917,64fd3ee86c29633d439d02bbdc044b132e56ec7c,FALSE
1747171,64fd3ee86c29633d439d02bbdc044b132e56ec7c,FALSE
1785952,5a4674e987c2d7c130c5303cbad3f4e4531f3259,TRUE
1686793,5a4674e987c2d7c130c5303cbad3f4e4531f3259,FALSE
3102561,5a4674e987c2d7c130c5303cbad3f4e4531f3259,FALSE
1707872,5a4674e987c2d7c130c5303cbad3f4e4531f3259,FALSE
2834481,2f9a1286e7af4ab7706ad8cfcc8c8742a1964939,TRUE
1708928,2f9a1286e7af4ab7706ad8cfcc8c8742a1964939,FALSE
1721771,2f9a1286e7af4ab7706ad8cfcc8c8742a1964939,FALSE
3229010,0d63d4bcf9fb27ee0930d71cd0108fe629671b7a,TRUE
2396584,0d63d4bcf9fb27ee0930d71cd0108fe629671b7a,FALSE
1734938,a652692b51c786bfa3ceb43f3ae9f6acb796921f,TRUE
18264995,a652692b51c786bfa3ceb43f3ae9f6acb796921f,FALSE
144850961,a652692b51c786bfa3ceb43f3ae9f6acb796921f,FALSE
5011359,a652692b51c786bfa3ceb43f3ae9f6acb796921f,FALSE
1945021,a652692b51c786bfa3ceb43f3ae9f6acb796921f,FALSE
2395016,edb89d1462e96b4bace463f1fae9307717ac787a,TRUE
15405409,edb89d1462e96b4bace463f1fae9307717ac787a,FALSE
145836176,9992f1d6978c1e9442bf519aa213f5ca4e2159f8,TRUE
145401173,9992f1d6978c1e9442bf519aa213f5ca4e2159f8,FALSE
1824150,9992f1d6978c1e9442bf519aa213f5ca4e2159f8,FALSE
3169349,9992f1d6978c1e9442bf519aa213f5ca4e2159f8,FALSE
1923360,9992f1d6978c1e9442bf519aa213f5ca4e2159f8,FALSE
2145793494,9992f1d6978c1e9442bf519aa213f5ca4e2159f8,FALSE
145968635,3dcc789f0ecc07500a3539ec3805f80a03412103,TRUE
145662410,3dcc789f0ecc07500a3539ec3805f80a03412103,FALSE
2075754,969d1e52140dbf8f58a1b3f61a29b03255490c86,TRUE
2753088,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
2097906548,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
1400934713,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
3220756,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
2971682,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
144704832,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
31948108,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
2129419,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
2748720,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
1722583,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
1704478,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
1805880,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
144540209,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
2587019,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
37545708,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
1804509,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
40651597,969d1e52140dbf8f58a1b3f61a29b03255490c86,FALSE
1778793,0e528eb8167c68930c2e1ab20ab5c14f98446927,TRUE
145074286,0e528eb8167c68930c2e1ab20ab5c14f98446927,FALSE
3093693,0e528eb8167c68930c2e1ab20ab5c14f98446927,FALSE
1679182,0e528eb8167c68930c2e1ab20ab5c14f98446927,FALSE
1720917,0e528eb8167c68930c2e1ab20ab5c14f98446927,FALSE
1963315,a639919277b2d0683d21b637bec2192fd475fa80,TRUE
1524725680,a639919277b2d0683d21b637bec2192fd475fa80,FALSE
32130218,a639919277b2d0683d21b637bec2192fd475fa80,FALSE
1835666,2aa4b8ab64847b5d040a4508a4029dea07e9cb41,TRUE
1714524,2aa4b8ab64847b5d040a4508a4029dea07e9cb41,FALSE
2164312,2aa4b8ab64847b5d040a4508a4029dea07e9cb41,FALSE
1782810,2aa4b8ab64847b5d040a4508a4029dea07e9cb41,FALSE
3007951,389aa97e59372fbc65cab81fe18d9f86fbb70a82,TRUE
145278906,389aa97e59372fbc65cab81fe18d9f86fbb70a82,FALSE
3097992,389aa97e59372fbc65cab81fe18d9f86fbb70a82,FALSE
145000578,372fcbfccd9b02c69f0e42f1c94a64a044e1a11a,TRUE
2741565,372fcbfccd9b02c69f0e42f1c94a64a044e1a11a,FALSE
144966304,372fcbfccd9b02c69f0e42f1c94a64a044e1a11a,FALSE
35249803,372fcbfccd9b02c69f0e42f1c94a64a044e1a11a,FALSE
3139816,372fcbfccd9b02c69f0e42f1c94a64a044e1a11a,FALSE
1778929,372fcbfccd9b02c69f0e42f1c94a64a044e1a11a,FALSE
143825107,372fcbfccd9b02c69f0e42f1c94a64a044e1a11a,FALSE
3211695,402a9ff765bbf5a590a59e59790256c1be0ca330,TRUE
3155021,402a9ff765bbf5a590a59e59790256c1be0ca330,FALSE
144191695,402a9ff765bbf5a590a59e59790256c1be0ca330,FALSE
1686793,402a9ff765bbf5a590a59e59790256c1be0ca330,FALSE
2369671,72c32a1672fad31ef32fadc4e119a5c5569e4cd0,TRUE
145937248,72c32a1672fad31ef32fadc4e119a5c5569e4cd0,FALSE
3263403,72c32a1672fad31ef32fadc4e119a5c5569e4cd0,FALSE
1718050,72c32a1672fad31ef32fadc4e119a5c5569e4cd0,FALSE
1716252,1a517c7b56d1d2f2d3e8e209c438e32663a750c9,TRUE
2454040,1a517c7b56d1d2f2d3e8e209c438e32663a750c9,FALSE
1799805,1a517c7b56d1d2f2d3e8e209c438e32663a750c9,FALSE
1736121,c24d6c1bed6af6b99e506f2ba83e9552481b5615,TRUE
1702096,c24d6c1bed6af6b99e506f2ba83e9552481b5615,FALSE
1808200,7eb0399ae7e79449178d7fdaa86059fa0c856edd,TRUE
1766496,7eb0399ae7e79449178d7fdaa86059fa0c856edd,FALSE
144538324,7eb0399ae7e79449178d7fdaa86059fa0c856edd,FALSE
1388355040,717a8985cc3fcbd285efe50dbcb8fe5bb12921b1,TRUE
2321228,717a8985cc3fcbd285efe50dbcb8fe5bb12921b1,FALSE
145649766,717a8985cc3fcbd285efe50dbcb8fe5bb12921b1,FALSE
2066035817,717a8985cc3fcbd285efe50dbcb8fe5bb12921b1,FALSE
1713709,717a8985cc3fcbd285efe50dbcb8fe5bb12921b1,FALSE
145896287,717a8985cc3fcbd285efe50dbcb8fe5bb12921b1,FALSE
1785966,717a8985cc3fcbd285efe50dbcb8fe5bb12921b1,FALSE
31121189,57e7a7323f58a35f5e2cc33bf17d4ac9cdcafdd4,TRUE
3295650,57e7a7323f58a35f5e2cc33bf17d4ac9cdcafdd4,FALSE
3047801,57e7a7323f58a35f5e2cc33bf17d4ac9cdcafdd4,FALSE
31121189,fa60b6806050255a77699bd0f9f5d824884c5162,TRUE
3295650,fa60b6806050255a77699bd0f9f5d824884c5162,FALSE
3047801,fa60b6806050255a77699bd0f9f5d824884c5162,FALSE
3358466,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,TRUE
33361123,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
2437910,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
47214302,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
34867444,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
2225350,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
50265927,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
47188358,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
2547529,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
1794050,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
1764952,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
1970375,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
2113566344,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
1760557,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
2441164,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
49826711,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
2143637032,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
123915050,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
30385000,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
50632287,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
2110031255,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
2054782300,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
3371112,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
2109754522,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
2108239502,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,FALSE
144555539,90485e0ce54c1ad12a2d01362a007ab107d71063,TRUE
144948041,90485e0ce54c1ad12a2d01362a007ab107d71063,FALSE
3182046,90485e0ce54c1ad12a2d01362a007ab107d71063,FALSE
2076781545,90485e0ce54c1ad12a2d01362a007ab107d71063,FALSE
2668208,90485e0ce54c1ad12a2d01362a007ab107d71063,FALSE
1714089,90485e0ce54c1ad12a2d01362a007ab107d71063,FALSE
48058907,90485e0ce54c1ad12a2d01362a007ab107d71063,FALSE
2458906,90485e0ce54c1ad12a2d01362a007ab107d71063,FALSE
2217351,90485e0ce54c1ad12a2d01362a007ab107d71063,FALSE
1685371,90485e0ce54c1ad12a2d01362a007ab107d71063,FALSE
153574509,90485e0ce54c1ad12a2d01362a007ab107d71063,FALSE
2108703264,a41d8c4eddf4054ef080c7edec21b39c492892ee,TRUE
2116811349,a41d8c4eddf4054ef080c7edec21b39c492892ee,FALSE
25261808,a41d8c4eddf4054ef080c7edec21b39c492892ee,FALSE
47906558,a41d8c4eddf4054ef080c7edec21b39c492892ee,FALSE
5419411,a41d8c4eddf4054ef080c7edec21b39c492892ee,FALSE
1989271,34d405eaecab40a932108a7ff97e92fb8fd1ae4e,TRUE
1788277,34d405eaecab40a932108a7ff97e92fb8fd1ae4e,FALSE
144999310,34d405eaecab40a932108a7ff97e92fb8fd1ae4e,FALSE
2422635,8002fefd7bcc66c23a8d49aa9a7ae8d4a9885ad3,TRUE
49777873,8002fefd7bcc66c23a8d49aa9a7ae8d4a9885ad3,FALSE
2258235,8002fefd7bcc66c23a8d49aa9a7ae8d4a9885ad3,FALSE
2154830,8002fefd7bcc66c23a8d49aa9a7ae8d4a9885ad3,FALSE
1800800,8002fefd7bcc66c23a8d49aa9a7ae8d4a9885ad3,FALSE
50230421,8002fefd7bcc66c23a8d49aa9a7ae8d4a9885ad3,FALSE
2000280073,1ff4bd599b950218f0517fb76ee49ad0599e1c53,TRUE
35095083,1ff4bd599b950218f0517fb76ee49ad0599e1c53,FALSE
8632990,1ff4bd599b950218f0517fb76ee49ad0599e1c53,FALSE
144294375,1ff4bd599b950218f0517fb76ee49ad0599e1c53,FALSE
153053139,1ff4bd599b950218f0517fb76ee49ad0599e1c53,FALSE
32226094,1ff4bd599b950218f0517fb76ee49ad0599e1c53,FALSE
31602600,1ff4bd599b950218f0517fb76ee49ad0599e1c53,FALSE
2225852,1ff4bd599b950218f0517fb76ee49ad0599e1c53,FALSE
2471892,1ff4bd599b950218f0517fb76ee49ad0599e1c53,FALSE
5827149,1ff4bd599b950218f0517fb76ee49ad0599e1c53,FALSE
2066034,7d7735582cfa14efb00d967e9af4d725579e8746,TRUE
2172513,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1777515,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
2835362,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
144055998,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
29910687,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1390188099,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
33187839,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1721674,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
152946974,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1742876,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1751168,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
100692227,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
32248663,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
2383424,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
9664115,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1398502349,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
51030373,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
20880122,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1801048,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
2056809516,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
103242978,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1759274,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1781476,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1782365,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
143914828,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
2149107070,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
87251245,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1786042,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
2319238,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1795703,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
145387686,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
47110669,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
1936676,7d7735582cfa14efb00d967e9af4d725579e8746,FALSE
2144615248,70b4af707b1bf5eebacaadcf994335feb3d7a43a,TRUE
9080369,70b4af707b1bf5eebacaadcf994335feb3d7a43a,FALSE
14544759,70b4af707b1bf5eebacaadcf994335feb3d7a43a,FALSE
2118285497,70b4af707b1bf5eebacaadcf994335feb3d7a43a,FALSE
2152438593,70b4af707b1bf5eebacaadcf994335feb3d7a43a,FALSE
37879742,70b4af707b1bf5eebacaadcf994335feb3d7a43a,FALSE
152809167,70b4af707b1bf5eebacaadcf994335feb3d7a43a,FALSE
37656217,70b4af707b1bf5eebacaadcf994335feb3d7a43a,FALSE
36349233,70b4af707b1bf5eebacaadcf994335feb3d7a43a,FALSE
2110526556,70b4af707b1bf5eebacaadcf994335feb3d7a43a,FALSE
2130384731,70b4af707b1bf5eebacaadcf994335feb3d7a43a,FALSE
47995766,70b4af707b1bf5eebacaadcf994335feb3d7a43a,FALSE
4554812,17190dc2a51b4f0edd05753a4cea2a2540059933,TRUE
2834694,17190dc2a51b4f0edd05753a4cea2a2540059933,FALSE
37163398,17190dc2a51b4f0edd05753a4cea2a2540059933,FALSE
2113461343,17190dc2a51b4f0edd05753a4cea2a2540059933,FALSE
6116843,17190dc2a51b4f0edd05753a4cea2a2540059933,FALSE
50423264,17190dc2a51b4f0edd05753a4cea2a2540059933,FALSE
2157327836,17190dc2a51b4f0edd05753a4cea2a2540059933,FALSE
11059942,17190dc2a51b4f0edd05753a4cea2a2540059933,FALSE
2088607,17190dc2a51b4f0edd05753a4cea2a2540059933,FALSE
31602600,766d3c1f67728737a255bd88e272f2bacb92d6e9,TRUE
8632990,766d3c1f67728737a255bd88e272f2bacb92d6e9,FALSE
2006130465,766d3c1f67728737a255bd88e272f2bacb92d6e9,FALSE
3815885,766d3c1f67728737a255bd88e272f2bacb92d6e9,FALSE
3396092,766d3c1f67728737a255bd88e272f2bacb92d6e9,FALSE
2225852,766d3c1f67728737a255bd88e272f2bacb92d6e9,FALSE
2471892,766d3c1f67728737a255bd88e272f2bacb92d6e9,FALSE
5827149,766d3c1f67728737a255bd88e272f2bacb92d6e9,FALSE
1401459746,d6425d11904920cf6fafe895e6073e2131978e60,TRUE
26906908,d6425d11904920cf6fafe895e6073e2131978e60,FALSE
1403838580,d6425d11904920cf6fafe895e6073e2131978e60,FALSE
2756712,d6425d11904920cf6fafe895e6073e2131978e60,FALSE
2021208,d6425d11904920cf6fafe895e6073e2131978e60,FALSE
144263834,d6425d11904920cf6fafe895e6073e2131978e60,FALSE
1410008080,d6425d11904920cf6fafe895e6073e2131978e60,FALSE
48374782,d6425d11904920cf6fafe895e6073e2131978e60,FALSE
145115855,d6425d11904920cf6fafe895e6073e2131978e60,FALSE
1713430,d6425d11904920cf6fafe895e6073e2131978e60,FALSE
3156141,d6425d11904920cf6fafe895e6073e2131978e60,FALSE
144301064,bc54798db4962ec9ba6a5e87be3dce156454cfef,TRUE
1939094864,bc54798db4962ec9ba6a5e87be3dce156454cfef,FALSE
50620813,bc54798db4962ec9ba6a5e87be3dce156454cfef,FALSE
1625586781,bc54798db4962ec9ba6a5e87be3dce156454cfef,FALSE
39163396,bc54798db4962ec9ba6a5e87be3dce156454cfef,FALSE
9564920,bc54798db4962ec9ba6a5e87be3dce156454cfef,FALSE
1396289235,bc54798db4962ec9ba6a5e87be3dce156454cfef,FALSE
28950924,bc54798db4962ec9ba6a5e87be3dce156454cfef,FALSE
2027667,bc54798db4962ec9ba6a5e87be3dce156454cfef,FALSE
116850240,bc54798db4962ec9ba6a5e87be3dce156454cfef,FALSE
46584000,f22e039275da9512fd59109165b99abf7c6910f9,TRUE
2857775,f22e039275da9512fd59109165b99abf7c6910f9,FALSE
2172513,0ff76dd78e47f4534ee148b644f1f2707bc70df5,TRUE
2066034,0ff76dd78e47f4534ee148b644f1f2707bc70df5,FALSE
20632783,0ff76dd78e47f4534ee148b644f1f2707bc70df5,FALSE
2826889,0ff76dd78e47f4534ee148b644f1f2707bc70df5,FALSE
2835362,0ff76dd78e47f4534ee148b644f1f2707bc70df5,FALSE
8217604,0ff76dd78e47f4534ee148b644f1f2707bc70df5,FALSE
33187839,0ff76dd78e47f4534ee148b644f1f2707bc70df5,FALSE
